Order;Load(kN);Defor(mm);Stroke(mm);Time(s)
5379;0.28;107.8763;107.876;322.735
5380;0.28;107.8962;107.896;322.795
5381;0.28;107.9162;107.916;322.855
5382;0.28;107.9362;107.936;322.915
5383;0.28;107.9562;107.956;322.975
5384;0.26;107.9762;107.976;323.035
5385;0.28;107.9962;107.996;323.095
5386;0.28;108.0163;108.016;323.155
5387;0.28;108.0362;108.036;323.215
5388;0.28;108.0575;108.057;323.275
5389;0.28;108.0762;108.076;323.335
5390;0.28;108.0962;108.096;323.395
5391;0.28;108.1175;108.118;323.455
5392;0.28;108.1375;108.137;323.515
5393;0.28;108.1575;108.158;323.575
5394;0.28;108.1775;108.177;323.635
5395;0.28;108.1975;108.197;323.695
5396;0.28;108.2175;108.217;323.755
5397;0.28;108.2375;108.237;323.815
5398;0.28;108.2575;108.257;323.875
5399;0.28;108.2775;108.277;323.935
5400;0.28;108.2975;108.298;323.995
5401;0.28;108.3175;108.317;324.055
5402;0.28;108.3375;108.337;324.115
5403;0.28;108.3575;108.357;324.175
5404;0.28;108.3775;108.377;324.235
5405;0.28;108.3975;108.397;324.295
5406;0.28;108.4175;108.417;324.355
5407;0.28;108.4375;108.438;324.415
5408;0.28;108.4575;108.457;324.475
5409;0.28;108.4775;108.478;324.535
5410;0.28;108.4975;108.497;324.595
5411;0.28;108.5187;108.519;324.655
5412;0.28;108.5375;108.537;324.715
5413;0.28;108.5587;108.559;324.775
5414;0.28;108.5788;108.579;324.835
5415;0.28;108.5987;108.599;324.895
5416;0.28;108.6187;108.619;324.955
5417;0.28;108.6387;108.639;325.015
5418;0.28;108.6587;108.659;325.075
5419;0.28;108.6787;108.679;325.135
5420;0.28;108.6987;108.699;325.195
5421;0.28;108.7188;108.719;325.255
5422;0.28;108.7387;108.739;325.315
5423;0.28;108.7588;108.759;325.375
5424;0.28;108.7787;108.779;325.435
5425;0.28;108.7987;108.799;325.495
5426;0.28;108.8187;108.819;325.555
5427;0.28;108.8387;108.839;325.615
5428;0.28;108.8587;108.859;325.675
5429;0.28;108.8787;108.879;325.735
5430;0.28;108.8988;108.899;325.795
5431;0.28;108.9187;108.919;325.855
5432;0.28;108.9388;108.939;325.915
5433;0.28;108.9587;108.959;325.975
5434;0.28;108.9787;108.979;326.035
5435;0.28;108.9987;108.999;326.095
5436;0.28;109.02;109.02;326.155
5437;0.28;109.0387;109.039;326.215
5438;0.28;109.06;109.06;326.275
5439;0.28;109.0788;109.079;326.335
5440;0.28;109.0987;109.099;326.395
5441;0.28;109.12;109.12;326.455
5442;0.28;109.14;109.14;326.515
5443;0.28;109.16;109.16;326.575
5444;0.28;109.18;109.18;326.635
5445;0.28;109.2;109.2;326.695
5446;0.28;109.22;109.22;326.755
5447;0.28;109.24;109.24;326.815
5448;0.28;109.26;109.26;326.875
5449;0.28;109.28;109.28;326.935
5450;0.28;109.3;109.3;326.995
5451;0.28;109.32;109.32;327.055
5452;0.28;109.34;109.34;327.115
5453;0.28;109.36;109.36;327.175
5454;0.28;109.38;109.38;327.235
5455;0.28;109.4;109.4;327.295
5456;0.28;109.4212;109.421;327.355
5457;0.28;109.4412;109.441;327.415
5458;0.28;109.46;109.46;327.475
5459;0.28;109.48;109.48;327.535
5460;0.28;109.4987;109.499;327.595
5461;0.28;109.5187;109.519;327.655
5462;0.28;109.5387;109.539;327.715
5463;0.28;109.5587;109.559;327.775
5464;0.28;109.5788;109.579;327.835
5465;0.28;109.5987;109.599;327.895
5466;0.28;109.6187;109.619;327.955
5467;0.28;109.6387;109.639;328.015
5468;0.28;109.6587;109.659;328.075
5469;0.28;109.6787;109.679;328.135
5470;0.28;109.6987;109.699;328.195
5471;0.28;109.7188;109.719;328.255
5472;0.28;109.7387;109.739;328.315
5473;0.28;109.7588;109.759;328.375
5474;0.28;109.7787;109.779;328.435
5475;0.28;109.7987;109.799;328.495
5476;0.28;109.8187;109.819;328.555
5477;0.28;109.8387;109.839;328.615
5478;0.28;109.8587;109.859;328.675
5479;0.28;109.88;109.88;328.735
5480;0.28;109.9;109.9;328.795
5481;0.28;109.92;109.92;328.855
5482;0.28;109.9388;109.939;328.915
5483;0.28;109.9587;109.959;328.975
5484;0.28;109.98;109.98;329.035
5485;0.28;110;110;329.095
5486;0.28;110.02;110.02;329.155
5487;0.28;110.04;110.04;329.215
5488;0.28;110.06;110.06;329.275
5489;0.28;110.08;110.08;329.335
5490;0.28;110.1;110.1;329.395
5491;0.28;110.12;110.12;329.455
5492;0.28;110.14;110.14;329.515
5493;0.28;110.1612;110.161;329.575
5494;0.28;110.1812;110.181;329.635
5495;0.28;110.2012;110.201;329.695
5496;0.28;110.2212;110.221;329.755
5497;0.28;110.2412;110.241;329.815
5498;0.28;110.2612;110.261;329.875
5499;0.28;110.2812;110.281;329.935
5500;0.28;110.3012;110.301;329.995
5501;0.28;110.3213;110.321;330.055
5502;0.28;110.3412;110.341;330.115
5503;0.28;110.3612;110.361;330.175
5504;0.28;110.3825;110.382;330.235
5505;0.28;110.4012;110.401;330.295
5506;0.28;110.4225;110.423;330.355
5507;0.28;110.4425;110.442;330.415
5508;0.28;110.4625;110.462;330.475
5509;0.28;110.4825;110.482;330.535
5510;0.28;110.5025;110.502;330.595
5511;0.28;110.5225;110.522;330.655
5512;0.28;110.5425;110.542;330.715
5513;0.28;110.5625;110.562;330.775
5514;0.28;110.5825;110.582;330.835
5515;0.28;110.6025;110.603;330.895
5516;0.28;110.6225;110.622;330.955
5517;0.28;110.6425;110.642;331.015
5518;0.28;110.6625;110.662;331.075
5519;0.28;110.6825;110.682;331.135
5520;0.28;110.7025;110.702;331.195
5521;0.28;110.7225;110.722;331.255
5522;0.28;110.7437;110.744;331.315
5523;0.28;110.7637;110.764;331.375
5524;0.28;110.7837;110.784;331.435
5525;0.28;110.8037;110.804;331.495
5526;0.28;110.8237;110.824;331.555
5527;0.28;110.8438;110.844;331.615
5528;0.28;110.8637;110.864;331.675
5529;0.28;110.8838;110.884;331.735
5530;0.28;110.9037;110.904;331.795
5531;0.28;110.9237;110.924;331.855
5532;0.28;110.9437;110.944;331.915
5533;0.28;110.9637;110.964;331.975
5534;0.28;110.9825;110.982;332.035
5535;0.28;111.0025;111.002;332.095
5536;0.28;111.0225;111.022;332.155
5537;0.28;111.0425;111.042;332.215
5538;0.28;111.0638;111.064;332.275
5539;0.28;111.0825;111.082;332.335
5540;0.28;111.1025;111.103;332.395
5541;0.28;111.1237;111.124;332.455
5542;0.28;111.1437;111.144;332.515
5543;0.28;111.1637;111.164;332.575
5544;0.28;111.1837;111.184;332.635
5545;0.28;111.2038;111.204;332.695
5546;0.28;111.2237;111.224;332.755
5547;0.28;111.245;111.245;332.815
5548;0.28;111.265;111.265;332.875
5549;0.28;111.285;111.285;332.935
5550;0.28;111.305;111.305;332.995
5551;0.28;111.325;111.325;333.055
5552;0.28;111.345;111.345;333.115
5553;0.28;111.365;111.365;333.175
5554;0.28;111.385;111.385;333.235
5555;0.28;111.405;111.405;333.295
5556;0.28;111.425;111.425;333.355
5557;0.28;111.445;111.445;333.415
5558;0.28;111.465;111.465;333.475
5559;0.28;111.485;111.485;333.535
5560;0.28;111.505;111.505;333.595
5561;0.28;111.5262;111.526;333.655
5562;0.28;111.5462;111.546;333.715
5563;0.28;111.5662;111.566;333.775
5564;0.28;111.585;111.585;333.835
5565;0.28;111.605;111.605;333.895
5566;0.28;111.625;111.625;333.955
5567;0.28;111.645;111.645;334.015
5568;0.28;111.6662;111.666;334.075
5569;0.28;111.6862;111.686;334.135
5570;0.28;111.7062;111.706;334.195
5571;0.28;111.7262;111.726;334.255
5572;0.28;111.7462;111.746;334.315
5573;0.28;111.7663;111.766;334.375
5574;0.28;111.7862;111.786;334.435
5575;0.28;111.8062;111.806;334.495
5576;0.28;111.8262;111.826;334.555
5577;0.28;111.8462;111.846;334.615
5578;0.28;111.8662;111.866;334.675
5579;0.28;111.8862;111.886;334.735
5580;0.28;111.9062;111.906;334.795
5581;0.28;111.9262;111.926;334.855
5582;0.28;111.9463;111.946;334.915
5583;0.28;111.9662;111.966;334.975
5584;0.28;111.9862;111.986;335.035
5585;0.28;112.0062;112.006;335.095
5586;0.28;112.0262;112.026;335.155
5587;0.28;112.0462;112.046;335.215
5588;0.28;112.0662;112.066;335.275
5589;0.28;112.0863;112.086;335.335
5590;0.28;112.1062;112.106;335.395
5591;0.28;112.1275;112.127;335.455
5592;0.28;112.1475;112.147;335.515
5593;0.28;112.1675;112.167;335.575
5594;0.28;112.1875;112.188;335.635
5595;0.28;112.2075;112.207;335.695
5596;0.28;112.2275;112.228;335.755
5597;0.28;112.2487;112.249;335.815
5598;0.28;112.2687;112.269;335.875
5599;0.28;112.2887;112.289;335.935
5600;0.28;112.3087;112.309;335.995
5601;0.28;112.3288;112.329;336.055
5602;0.28;112.3487;112.349;336.115
5603;0.28;112.3687;112.369;336.175
5604;0.28;112.3887;112.389;336.235
5605;0.28;112.4087;112.409;336.295
5606;0.28;112.4287;112.429;336.355
5607;0.28;112.4487;112.449;336.415
5608;0.28;112.4688;112.469;336.475
5609;0.28;112.4887;112.489;336.535
5610;0.28;112.5088;112.509;336.595
5611;0.28;112.5287;112.529;336.655
5612;0.28;112.5487;112.549;336.715
5613;0.28;112.5687;112.569;336.775
5614;0.28;112.5887;112.589;336.835
5615;0.28;112.6087;112.609;336.895
5616;0.28;112.6287;112.629;336.955
5617;0.28;112.6488;112.649;337.015
5618;0.28;112.6687;112.669;337.075
5619;0.28;112.6888;112.689;337.135
5620;0.28;112.7087;112.709;337.195
5621;0.28;112.7287;112.729;337.255
5622;0.28;112.7487;112.749;337.315
5623;0.28;112.7687;112.769;337.375
5624;0.28;112.7887;112.789;337.435
5625;0.28;112.8087;112.809;337.495
5626;0.28;112.8288;112.829;337.555
5627;0.28;112.8487;112.849;337.615
5628;0.28;112.8687;112.869;337.675
5629;0.28;112.8887;112.889;337.735
5630;0.28;112.9087;112.909;337.795
5631;0.28;112.93;112.93;337.855
5632;0.28;112.9487;112.949;337.915
5633;0.28;112.9688;112.969;337.975
5634;0.28;112.99;112.99;338.035
5635;0.28;113.0088;113.009;338.095
5636;0.28;113.03;113.03;338.155
5637;0.28;113.05;113.05;338.215
5638;0.28;113.07;113.07;338.275
5639;0.28;113.09;113.09;338.335
5640;0.28;113.1087;113.109;338.395
5641;0.28;113.1287;113.129;338.455
5642;0.28;113.1488;113.149;338.515
5643;0.28;113.1687;113.169;338.575
5644;0.28;113.1888;113.189;338.635
5645;0.28;113.2087;113.209;338.695
5646;0.28;113.2287;113.229;338.755
5647;0.28;113.2487;113.249;338.815
5648;0.28;113.2687;113.269;338.875
5649;0.28;113.2887;113.289;338.935
5650;0.28;113.31;113.31;338.995
5651;0.28;113.33;113.33;339.055
5652;0.28;113.35;113.35;339.115
5653;0.28;113.37;113.37;339.175
5654;0.28;113.39;113.39;339.235
5655;0.28;113.41;113.41;339.295
5656;0.28;113.43;113.43;339.355
5657;0.28;113.45;113.45;339.415
5658;0.28;113.4688;113.469;339.475
5659;0.28;113.49;113.49;339.535
5660;0.28;113.5088;113.509;339.595
5661;0.28;113.5287;113.529;339.655
5662;0.28;113.5487;113.549;339.715
5663;0.28;113.5687;113.569;339.775
5664;0.28;113.5887;113.589;339.835
5665;0.28;113.6087;113.609;339.895
5666;0.28;113.6287;113.629;339.955
5667;0.28;113.6488;113.649;340.015
5668;0.28;113.6687;113.669;340.075
5669;0.28;113.6888;113.689;340.135
5670;0.28;113.7087;113.709;340.195
5671;0.28;113.7287;113.729;340.255
5672;0.28;113.7487;113.749;340.315
5673;0.28;113.7687;113.769;340.375
5674;0.28;113.7887;113.789;340.435
5675;0.28;113.8087;113.809;340.495
5676;0.28;113.8288;113.829;340.555
5677;0.28;113.8487;113.849;340.615
5678;0.28;113.8687;113.869;340.675
5679;0.28;113.8887;113.889;340.735
5680;0.28;113.9087;113.909;340.795
5681;0.28;113.9287;113.929;340.855
5682;0.28;113.9487;113.949;340.915
5683;0.28;113.9688;113.969;340.975
5684;0.28;113.9887;113.989;341.035
5685;0.28;114.0088;114.009;341.095
5686;0.28;114.03;114.03;341.155
5687;0.28;114.0487;114.049;341.215
5688;0.28;114.07;114.07;341.275
5689;0.28;114.0887;114.089;341.335
5690;0.28;114.1087;114.109;341.395
5691;0.28;114.13;114.13;341.455
5692;0.28;114.1488;114.149;341.515
5693;0.28;114.1687;114.169;341.575
5694;0.28;114.1888;114.189;341.635
5695;0.28;114.2087;114.209;341.695
5696;0.28;114.2287;114.229;341.755
5697;0.28;114.2487;114.249;341.815
5698;0.28;114.2687;114.269;341.875
5699;0.28;114.29;114.29;341.935
5700;0.28;114.31;114.31;341.995
5701;0.28;114.33;114.33;342.055
5702;0.28;114.35;114.35;342.115
5703;0.28;114.37;114.37;342.175
5704;0.28;114.39;114.39;342.235
5705;0.28;114.41;114.41;342.295
5706;0.28;114.43;114.43;342.355
5707;0.28;114.45;114.45;342.415
5708;0.28;114.47;114.47;342.475
5709;0.28;114.49;114.49;342.535
5710;0.28;114.51;114.51;342.595
5711;0.28;114.53;114.53;342.655
5712;0.28;114.55;114.55;342.715
5713;0.28;114.5713;114.571;342.775
5714;0.28;114.5912;114.591;342.835
5715;0.28;114.6112;114.611;342.895
5716;0.28;114.6312;114.631;342.955
5717;0.28;114.6512;114.651;343.015
5718;0.28;114.6712;114.671;343.075
5719;0.28;114.6912;114.691;343.135
5720;0.28;114.7113;114.711;343.195
5721;0.28;114.7312;114.731;343.255
5722;0.28;114.7513;114.751;343.315
5723;0.28;114.7712;114.771;343.375
5724;0.28;114.7912;114.791;343.435
5725;0.28;114.8112;114.811;343.495
5726;0.28;114.8312;114.831;343.555
5727;0.28;114.8512;114.851;343.615
5728;0.28;114.8712;114.871;343.675
5729;0.28;114.8913;114.891;343.735
5730;0.28;114.9112;114.911;343.795
5731;0.28;114.9312;114.931;343.855
5732;0.28;114.9512;114.951;343.915
5733;0.28;114.9712;114.971;343.975
5734;0.3;114.9912;114.991;344.035
5735;0.28;115.0112;115.011;344.095
5736;0.3;115.0312;115.031;344.155
5737;0.3;115.0512;115.051;344.215
5738;0.28;115.0713;115.071;344.275
5739;0.28;115.0912;115.091;344.335
5740;0.28;115.1112;115.111;344.395
5741;0.28;115.1325;115.132;344.455
5742;0.28;115.1525;115.152;344.515
5743;0.28;115.1725;115.173;344.575
5744;0.28;115.1925;115.192;344.635
5745;0.28;115.2125;115.212;344.695
5746;0.28;115.2325;115.232;344.755
5747;0.3;115.2525;115.252;344.815
5748;0.28;115.2725;115.272;344.875
5749;0.3;115.2925;115.292;344.935
5750;0.3;115.3125;115.312;344.995
5751;0.28;115.3325;115.332;345.055
5752;0.28;115.3525;115.353;345.115
5753;0.28;115.3725;115.372;345.175
5754;0.3;115.3937;115.394;345.235
5755;0.3;115.4137;115.414;345.295
5756;0.28;115.4337;115.434;345.355
5757;0.28;115.4538;115.454;345.415
5758;0.28;115.4737;115.474;345.475
5759;0.28;115.4937;115.494;345.535
5760;0.3;115.5137;115.514;345.595
5761;0.3;115.5337;115.534;345.655
5762;0.3;115.5537;115.554;345.715
5763;0.28;115.5737;115.574;345.775
5764;0.28;115.5938;115.594;345.835
5765;0.3;115.6137;115.614;345.895
5766;0.3;115.6338;115.634;345.955
5767;0.28;115.6537;115.654;346.015
5768;0.3;115.675;115.675;346.075
5769;0.3;115.695;115.695;346.135
5770;0.28;115.715;115.715;346.195
5771;0.28;115.735;115.735;346.255
5772;0.3;115.755;115.755;346.315
5773;0.28;115.775;115.775;346.375
5774;0.3;115.795;115.795;346.435
5775;0.28;115.815;115.815;346.495
5776;0.28;115.835;115.835;346.555
5777;0.28;115.855;115.855;346.615
5778;0.3;115.875;115.875;346.675
5779;0.28;115.895;115.895;346.735
5780;0.3;115.915;115.915;346.795
5781;0.28;115.935;115.935;346.855
5782;0.3;115.955;115.955;346.915
5783;0.28;115.975;115.975;346.975
5784;0.28;115.995;115.995;347.035
5785;0.28;116.015;116.015;347.095
5786;0.3;116.035;116.035;347.155
5787;0.28;116.055;116.055;347.215
5788;0.3;116.0762;116.076;347.275
5789;0.3;116.0962;116.096;347.335
5790;0.3;116.1162;116.116;347.395
5791;0.28;116.1362;116.136;347.455
5792;0.3;116.1562;116.156;347.515
5793;0.28;116.1762;116.176;347.575
5794;0.3;116.1963;116.196;347.635
5795;0.28;116.2162;116.216;347.695
5796;0.3;116.2362;116.236;347.755
5797;0.3;116.2562;116.256;347.815
5798;0.3;116.2762;116.276;347.875
5799;0.28;116.2962;116.296;347.935
5800;0.28;116.3162;116.316;347.995
5801;0.3;116.3375;116.337;348.055
5802;0.28;116.3575;116.357;348.115
5803;0.3;116.3775;116.377;348.175
5804;0.3;116.3975;116.397;348.235
5805;0.3;116.4175;116.417;348.295
5806;0.3;116.4375;116.438;348.355
5807;0.28;116.4575;116.457;348.415
5808;0.3;116.4775;116.478;348.475
5809;0.3;116.4987;116.499;348.535
5810;0.3;116.5187;116.519;348.595
5811;0.28;116.5387;116.539;348.655
5812;0.3;116.5587;116.559;348.715
5813;0.3;116.5788;116.579;348.775
5814;0.3;116.5987;116.599;348.835
5815;0.28;116.6187;116.619;348.895
5816;0.3;116.6387;116.639;348.955
5817;0.3;116.6587;116.659;349.015
5818;0.3;116.6787;116.679;349.075
5819;0.3;116.6987;116.699;349.135
5820;0.3;116.7188;116.719;349.195
5821;0.3;116.7387;116.739;349.255
5822;0.3;116.7588;116.759;349.315
5823;0.3;116.7787;116.779;349.375
5824;0.3;116.7987;116.799;349.435
5825;0.3;116.8187;116.819;349.495
5826;0.3;116.8387;116.839;349.555
5827;0.3;116.86;116.86;349.615
5828;0.3;116.88;116.88;349.675
5829;0.3;116.9;116.9;349.735
5830;0.3;116.92;116.92;349.795
5831;0.3;116.94;116.94;349.855
5832;0.3;116.96;116.96;349.915
5833;0.3;116.98;116.98;349.975
5834;0.3;117;117;350.035
5835;0.3;117.02;117.02;350.095
5836;0.3;117.04;117.04;350.155
5837;0.3;117.06;117.06;350.215
5838;0.3;117.08;117.08;350.275
5839;0.3;117.1;117.1;350.335
5840;0.3;117.12;117.12;350.395
5841;0.28;117.14;117.14;350.455
5842;0.3;117.16;117.16;350.515
5843;0.3;117.1812;117.181;350.575
5844;0.3;117.2012;117.201;350.635
5845;0.3;117.2212;117.221;350.695
5846;0.3;117.2412;117.241;350.755
5847;0.3;117.2612;117.261;350.815
5848;0.3;117.2812;117.281;350.875
5849;0.3;117.3012;117.301;350.935
5850;0.3;117.3213;117.321;350.995
5851;0.3;117.3412;117.341;351.055
5852;0.3;117.3612;117.361;351.115
5853;0.3;117.3812;117.381;351.175
5854;0.3;117.4012;117.401;351.235
5855;0.3;117.4212;117.421;351.295
5856;0.3;117.4412;117.441;351.355
5857;0.3;117.4613;117.461;351.415
5858;0.3;117.4812;117.481;351.475
5859;0.3;117.5012;117.501;351.535
5860;0.3;117.5212;117.521;351.595
5861;0.3;117.5425;117.542;351.655
5862;0.3;117.5612;117.561;351.715
5863;0.3;117.5825;117.582;351.775
5864;0.3;117.6025;117.603;351.835
5865;0.3;117.6225;117.622;351.895
5866;0.3;117.6425;117.642;351.955
5867;0.3;117.6625;117.662;352.015
5868;0.3;117.6825;117.682;352.075
5869;0.3;117.7025;117.702;352.135
5870;0.3;117.7225;117.722;352.195
5871;0.3;117.7425;117.743;352.255
5872;0.3;117.7625;117.762;352.315
5873;0.3;117.7825;117.782;352.375
5874;0.3;117.8025;117.802;352.435
5875;0.3;117.8225;117.822;352.495
5876;0.3;117.8425;117.842;352.555
5877;0.3;117.8625;117.862;352.615
5878;0.3;117.8825;117.882;352.675
5879;0.3;117.9025;117.902;352.735
5880;0.3;117.9225;117.923;352.795
5881;0.3;117.9425;117.942;352.855
5882;0.3;117.9625;117.962;352.915
5883;0.3;117.9825;117.982;352.975
5884;0.3;118.0025;118.002;353.035
5885;0.3;118.0225;118.022;353.095
5886;0.3;118.0425;118.042;353.155
5887;0.3;118.0625;118.062;353.215
5888;0.3;118.0837;118.084;353.275
5889;0.3;118.1025;118.103;353.335
5890;0.3;118.1225;118.122;353.395
5891;0.3;118.1437;118.144;353.455
5892;0.3;118.1625;118.162;353.515
5893;0.3;118.1837;118.184;353.575
5894;0.3;118.2038;118.204;353.635
5895;0.3;118.2237;118.224;353.695
5896;0.3;118.2437;118.244;353.755
5897;0.3;118.2637;118.264;353.815
5898;0.3;118.2837;118.284;353.875
5899;0.3;118.3037;118.304;353.935
5900;0.3;118.3225;118.322;353.995
5901;0.3;118.3425;118.342;354.055
5902;0.3;118.3637;118.364;354.115
5903;0.3;118.3838;118.384;354.175
5904;0.3;118.4037;118.404;354.235
5905;0.3;118.4237;118.424;354.295
5906;0.3;118.4437;118.444;354.355
5907;0.3;118.4637;118.464;354.415
5908;0.3;118.4837;118.484;354.475
5909;0.3;118.5037;118.504;354.535
5910;0.3;118.5238;118.524;354.595
5911;0.3;118.545;118.545;354.655
5912;0.3;118.565;118.565;354.715
5913;0.3;118.585;118.585;354.775
5914;0.3;118.605;118.605;354.835
5915;0.3;118.625;118.625;354.895
5916;0.3;118.645;118.645;354.955
5917;0.3;118.665;118.665;355.015
5918;0.3;118.685;118.685;355.075
5919;0.3;118.705;118.705;355.135
5920;0.3;118.725;118.725;355.195
5921;0.3;118.745;118.745;355.255
5922;0.3;118.765;118.765;355.315
5923;0.3;118.785;118.785;355.375
5924;0.3;118.805;118.805;355.435
5925;0.3;118.8262;118.826;355.495
5926;0.3;118.8462;118.846;355.555
5927;0.3;118.8662;118.866;355.615
5928;0.3;118.8862;118.886;355.675
5929;0.3;118.9062;118.906;355.735
5930;0.3;118.9262;118.926;355.795
5931;0.3;118.9463;118.946;355.855
5932;0.3;118.9662;118.966;355.915
5933;0.3;118.9862;118.986;355.975
5934;0.3;119.0062;119.006;356.035
5935;0.3;119.0262;119.026;356.095
5936;0.3;119.0462;119.046;356.155
5937;0.3;119.0662;119.066;356.215
5938;0.3;119.0863;119.086;356.275
5939;0.3;119.1062;119.106;356.335
5940;0.3;119.1262;119.126;356.395
5941;0.3;119.1475;119.147;356.455
5942;0.3;119.1675;119.167;356.515
5943;0.3;119.1875;119.188;356.575
5944;0.3;119.2075;119.207;356.635
5945;0.3;119.2275;119.228;356.695
5946;0.3;119.2475;119.247;356.755
5947;0.3;119.2663;119.266;356.815
5948;0.3;119.2862;119.286;356.875
5949;0.3;119.3062;119.306;356.935
5950;0.3;119.3262;119.326;356.995
5951;0.3;119.3462;119.346;357.055
5952;0.3;119.3675;119.368;357.115
5953;0.3;119.3875;119.387;357.175
5954;0.3;119.4075;119.407;357.235
5955;0.3;119.4275;119.427;357.295
5956;0.3;119.4475;119.447;357.355
5957;0.3;119.4675;119.467;357.415
5958;0.3;119.4875;119.487;357.475
5959;0.3;119.5075;119.507;357.535
5960;0.3;119.5275;119.527;357.595
5961;0.3;119.5475;119.548;357.655
5962;0.3;119.5675;119.567;357.715
5963;0.3;119.5887;119.589;357.775
5964;0.3;119.6087;119.609;357.835
5965;0.3;119.6287;119.629;357.895
5966;0.3;119.6488;119.649;357.955
5967;0.3;119.6687;119.669;358.015
5968;0.3;119.6887;119.689;358.075
5969;0.3;119.7087;119.709;358.135
5970;0.3;119.7287;119.729;358.195
5971;0.3;119.7487;119.749;358.255
5972;0.3;119.7687;119.769;358.315
5973;0.3;119.7887;119.789;358.375
5974;0.3;119.8087;119.809;358.435
5975;0.3;119.83;119.83;358.495
5976;0.3;119.85;119.85;358.555
5977;0.3;119.87;119.87;358.615
5978;0.3;119.89;119.89;358.675
5979;0.3;119.91;119.91;358.735
5980;0.3;119.93;119.93;358.795
5981;0.3;119.95;119.95;358.855
5982;0.3;119.97;119.97;358.915
5983;0.3;119.99;119.99;358.975
5984;0.3;120.01;120.01;359.035
5985;0.3;120.03;120.03;359.095
5986;0.3;120.0512;120.051;359.155
5987;0.3;120.07;120.07;359.215
5988;0.3;120.0887;120.089;359.275
5989;0.3;120.1087;120.109;359.335
5990;0.3;120.1287;120.129;359.395
5991;0.3;120.1488;120.149;359.455
5992;0.3;120.1687;120.169;359.515
5993;0.3;120.1887;120.189;359.575
5994;0.3;120.2087;120.209;359.635
5995;0.3;120.23;120.23;359.695
5996;0.3;120.25;120.25;359.755
5997;0.3;120.27;120.27;359.815
5998;0.3;120.29;120.29;359.875
5999;0.3;120.31;120.31;359.935
6000;0.3;120.33;120.33;359.995
6001;0.3;120.35;120.35;360.055
6002;0.3;120.37;120.37;360.115
