0
Diameter:	   8.00
   1.00
Area:	  50.2655
GaugeLength:	  50.00
2009-1-1
al solu
001
DataNumber:	3395
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 3023	  9.9000	 10.4796	  13.159	 181.375
 3024	  9.9000	 10.4846	  13.164	 181.435
 3025	  9.9000	 10.4896	  13.169	 181.495
 3026	  9.9000	 10.4946	  13.174	 181.555
 3027	  9.9000	 10.4996	  13.179	 181.615
 3028	  9.9000	 10.5046	  13.184	 181.675
 3029	  9.9000	 10.5096	  13.189	 181.735
 3030	  9.8800	 10.5146	  13.194	 181.795
 3031	  9.8800	 10.5196	  13.199	 181.855
 3032	  9.8800	 10.5246	  13.204	 181.915
 3033	  9.8800	 10.5296	  13.209	 181.975
 3034	  9.8800	 10.5346	  13.214	 182.035
 3035	  9.8600	 10.5396	  13.219	 182.095
 3036	  9.8600	 10.5446	  13.224	 182.155
 3037	  9.8600	 10.5496	  13.229	 182.215
 3038	  9.8600	 10.5546	  13.234	 182.275
 3039	  9.8600	 10.5596	  13.239	 182.335
 3040	  9.8600	 10.5646	  13.244	 182.395
 3041	  9.8400	 10.5696	  13.249	 182.455
 3042	  9.8400	 10.5746	  13.254	 182.515
 3043	  9.8400	 10.5783	  13.257	 182.575
 3044	  9.8400	 10.5846	  13.264	 182.635
 3045	  9.8400	 10.5896	  13.269	 182.695
 3046	  9.8400	 10.5946	  13.274	 182.755
 3047	  9.8400	 10.5996	  13.279	 182.815
 3048	  9.8200	 10.6046	  13.284	 182.875
 3049	  9.8200	 10.6096	  13.289	 182.935
 3050	  9.8200	 10.6146	  13.294	 182.995
 3051	  9.8200	 10.6196	  13.299	 183.055
 3052	  9.8200	 10.6246	  13.304	 183.115
 3053	  9.8000	 10.6296	  13.309	 183.175
 3054	  9.8000	 10.6346	  13.314	 183.235
 3055	  9.8000	 10.6396	  13.319	 183.295
 3056	  9.8000	 10.6446	  13.324	 183.355
 3057	  9.8000	 10.6496	  13.329	 183.415
 3058	  9.8000	 10.6546	  13.334	 183.475
 3059	  9.7800	 10.6596	  13.339	 183.535
 3060	  9.7800	 10.6646	  13.344	 183.595
 3061	  9.7800	 10.6696	  13.349	 183.655
 3062	  9.7800	 10.6746	  13.354	 183.715
 3063	  9.7800	 10.6796	  13.359	 183.775
 3064	  9.7600	 10.6846	  13.364	 183.835
 3065	  9.7600	 10.6896	  13.369	 183.895
 3066	  9.7600	 10.6946	  13.374	 183.955
 3067	  9.7600	 10.6996	  13.379	 184.015
 3068	  9.7600	 10.7046	  13.384	 184.075
 3069	  9.7400	 10.7096	  13.389	 184.135
 3070	  9.7400	 10.7146	  13.394	 184.195
 3071	  9.7400	 10.7196	  13.399	 184.255
 3072	  9.7400	 10.7246	  13.404	 184.315
 3073	  9.7400	 10.7296	  13.409	 184.375
 3074	  9.7400	 10.7346	  13.414	 184.435
 3075	  9.7200	 10.7396	  13.419	 184.495
 3076	  9.7200	 10.7446	  13.424	 184.555
 3077	  9.7200	 10.7496	  13.429	 184.615
 3078	  9.7200	 10.7546	  13.434	 184.675
 3079	  9.7200	 10.7596	  13.439	 184.735
 3080	  9.7000	 10.7646	  13.444	 184.795
 3081	  9.7000	 10.7696	  13.449	 184.855
 3082	  9.7000	 10.7746	  13.454	 184.915
 3083	  9.7000	 10.7796	  13.459	 184.975
 3084	  9.7000	 10.7846	  13.464	 185.035
 3085	  9.6800	 10.7896	  13.469	 185.095
 3086	  9.6800	 10.7946	  13.474	 185.155
 3087	  9.6800	 10.7996	  13.479	 185.215
 3088	  9.6800	 10.8046	  13.484	 185.275
 3089	  9.6600	 10.8096	  13.489	 185.335
 3090	  9.6600	 10.8146	  13.494	 185.395
 3091	  9.6600	 10.8196	  13.499	 185.455
 3092	  9.6600	 10.8246	  13.504	 185.515
 3093	  9.6600	 10.8296	  13.509	 185.575
 3094	  9.6400	 10.8346	  13.514	 185.635
 3095	  9.6400	 10.8396	  13.519	 185.695
 3096	  9.6400	 10.8446	  13.524	 185.755
 3097	  9.6400	 10.8508	  13.530	 185.815
 3098	  9.6400	 10.8558	  13.535	 185.875
 3099	  9.6200	 10.8608	  13.540	 185.935
 3100	  9.6200	 10.8658	  13.545	 185.995
 3101	  9.6200	 10.8708	  13.550	 186.055
 3102	  9.6200	 10.8758	  13.555	 186.115
 3103	  9.6000	 10.8808	  13.560	 186.175
 3104	  9.6000	 10.8858	  13.565	 186.235
 3105	  9.6000	 10.8908	  13.570	 186.295
 3106	  9.6000	 10.8958	  13.575	 186.355
 3107	  9.5800	 10.9008	  13.580	 186.415
 3108	  9.5800	 10.9058	  13.585	 186.475
 3109	  9.5800	 10.9096	  13.589	 186.535
 3110	  9.5800	 10.9146	  13.594	 186.595
 3111	  9.5800	 10.9208	  13.600	 186.655
 3112	  9.5600	 10.9258	  13.605	 186.715
 3113	  9.5600	 10.9308	  13.610	 186.775
 3114	  9.5600	 10.9358	  13.615	 186.835
 3115	  9.5600	 10.9408	  13.620	 186.895
 3116	  9.5600	 10.9458	  13.625	 186.955
 3117	  9.5400	 10.9508	  13.630	 187.015
 3118	  9.5400	 10.9558	  13.635	 187.075
 3119	  9.5400	 10.9608	  13.640	 187.135
 3120	  9.5400	 10.9658	  13.645	 187.195
 3121	  9.5200	 10.9696	  13.649	 187.255
 3122	  9.5200	 10.9746	  13.654	 187.315
 3123	  9.5200	 10.9796	  13.659	 187.375
 3124	  9.5200	 10.9846	  13.664	 187.435
 3125	  9.5200	 10.9896	  13.669	 187.495
 3126	  9.5000	 10.9946	  13.674	 187.555
 3127	  9.5000	 10.9996	  13.679	 187.615
 3128	  9.5000	 11.0046	  13.684	 187.675
 3129	  9.5000	 11.0096	  13.689	 187.735
 3130	  9.4800	 11.0146	  13.694	 187.795
 3131	  9.4800	 11.0196	  13.699	 187.855
 3132	  9.4800	 11.0246	  13.704	 187.915
 3133	  9.4800	 11.0296	  13.709	 187.975
 3134	  9.4600	 11.0346	  13.714	 188.035
 3135	  9.4600	 11.0396	  13.719	 188.095
 3136	  9.4600	 11.0446	  13.724	 188.155
 3137	  9.4400	 11.0496	  13.729	 188.215
 3138	  9.4400	 11.0546	  13.734	 188.275
 3139	  9.4400	 11.0608	  13.740	 188.335
 3140	  9.4400	 11.0646	  13.744	 188.395
 3141	  9.4400	 11.0708	  13.750	 188.455
 3142	  9.4200	 11.0746	  13.754	 188.515
 3143	  9.4200	 11.0796	  13.759	 188.575
 3144	  9.4200	 11.0858	  13.765	 188.635
 3145	  9.4200	 11.0908	  13.770	 188.695
 3146	  9.4000	 11.0958	  13.775	 188.755
 3147	  9.4000	 11.1008	  13.780	 188.815
 3148	  9.4000	 11.1058	  13.785	 188.875
 3149	  9.3800	 11.1108	  13.790	 188.935
 3150	  9.3800	 11.1158	  13.795	 188.995
 3151	  9.3800	 11.1208	  13.800	 189.055
 3152	  9.3800	 11.1258	  13.805	 189.115
 3153	  9.3600	 11.1308	  13.810	 189.175
 3154	  9.3600	 11.1358	  13.815	 189.235
 3155	  9.3600	 11.1408	  13.820	 189.295
 3156	  9.3600	 11.1458	  13.825	 189.355
 3157	  9.3400	 11.1508	  13.830	 189.415
 3158	  9.3400	 11.1558	  13.835	 189.475
 3159	  9.3400	 11.1608	  13.840	 189.535
 3160	  9.3400	 11.1658	  13.845	 189.595
 3161	  9.3200	 11.1708	  13.850	 189.655
 3162	  9.3200	 11.1758	  13.855	 189.715
 3163	  9.3200	 11.1808	  13.860	 189.775
 3164	  9.3000	 11.1858	  13.865	 189.835
 3165	  9.3000	 11.1908	  13.870	 189.895
 3166	  9.3000	 11.1958	  13.875	 189.955
 3167	  9.3000	 11.2008	  13.880	 190.015
 3168	  9.2800	 11.2058	  13.885	 190.075
 3169	  9.2800	 11.2108	  13.890	 190.135
 3170	  9.2800	 11.2158	  13.895	 190.195
 3171	  9.2600	 11.2208	  13.900	 190.255
 3172	  9.2600	 11.2258	  13.905	 190.315
 3173	  9.2600	 11.2308	  13.910	 190.375
 3174	  9.2600	 11.2358	  13.915	 190.435
 3175	  9.2400	 11.2408	  13.920	 190.495
 3176	  9.2400	 11.2458	  13.925	 190.555
 3177	  9.2400	 11.2508	  13.930	 190.615
 3178	  9.2200	 11.2558	  13.935	 190.675
 3179	  9.2200	 11.2608	  13.940	 190.735
 3180	  9.2200	 11.2658	  13.945	 190.795
 3181	  9.2000	 11.2708	  13.950	 190.855
 3182	  9.2000	 11.2758	  13.955	 190.915
 3183	  9.2000	 11.2808	  13.960	 190.975
 3184	  9.2000	 11.2858	  13.965	 191.035
 3185	  9.1800	 11.2908	  13.970	 191.095
 3186	  9.1800	 11.2958	  13.975	 191.155
 3187	  9.1800	 11.3021	  13.981	 191.215
 3188	  9.1600	 11.3058	  13.985	 191.275
 3189	  9.1600	 11.3121	  13.991	 191.335
 3190	  9.1600	 11.3158	  13.995	 191.395
 3191	  9.1600	 11.3221	  14.001	 191.455
 3192	  9.1400	 11.3258	  14.005	 191.515
 3193	  9.1400	 11.3321	  14.011	 191.575
 3194	  9.1400	 11.3371	  14.016	 191.635
 3195	  9.1200	 11.3421	  14.021	 191.695
 3196	  9.1200	 11.3471	  14.026	 191.755
 3197	  9.1200	 11.3521	  14.031	 191.815
 3198	  9.1000	 11.3571	  14.036	 191.875
 3199	  9.1000	 11.3621	  14.041	 191.935
 3200	  9.1000	 11.3671	  14.046	 191.995
 3201	  9.0800	 11.3721	  14.051	 192.055
 3202	  9.0800	 11.3771	  14.056	 192.115
 3203	  9.0800	 11.3821	  14.061	 192.175
 3204	  9.0800	 11.3871	  14.066	 192.235
 3205	  9.0600	 11.3921	  14.071	 192.295
 3206	  9.0600	 11.3971	  14.076	 192.355
 3207	  9.0600	 11.4021	  14.081	 192.415
 3208	  9.0400	 11.4071	  14.086	 192.475
 3209	  9.0400	 11.4121	  14.091	 192.535
 3210	  9.0400	 11.4171	  14.096	 192.595
 3211	  9.0200	 11.4221	  14.101	 192.655
 3212	  9.0200	 11.4271	  14.106	 192.715
 3213	  9.0000	 11.4321	  14.111	 192.775
 3214	  9.0000	 11.4371	  14.116	 192.835
 3215	  9.0000	 11.4421	  14.121	 192.895
 3216	  9.0000	 11.4471	  14.126	 192.955
 3217	  8.9800	 11.4521	  14.131	 193.015
 3218	  8.9800	 11.4571	  14.136	 193.075
 3219	  8.9800	 11.4621	  14.141	 193.135
 3220	  8.9600	 11.4671	  14.146	 193.195
 3221	  8.9600	 11.4721	  14.151	 193.255
 3222	  8.9600	 11.4771	  14.156	 193.315
 3223	  8.9400	 11.4821	  14.161	 193.375
 3224	  8.9400	 11.4871	  14.166	 193.435
 3225	  8.9400	 11.4921	  14.171	 193.495
 3226	  8.9200	 11.4971	  14.176	 193.555
 3227	  8.9200	 11.5021	  14.181	 193.615
 3228	  8.9200	 11.5071	  14.186	 193.675
 3229	  8.9000	 11.5121	  14.191	 193.735
 3230	  8.9000	 11.5171	  14.196	 193.795
 3231	  8.9000	 11.5221	  14.201	 193.855
 3232	  8.8800	 11.5271	  14.206	 193.915
 3233	  8.8800	 11.5321	  14.211	 193.975
 3234	  8.8800	 11.5371	  14.216	 194.035
 3235	  8.8600	 11.5421	  14.221	 194.095
 3236	  8.8600	 11.5471	  14.226	 194.155
 3237	  8.8400	 11.5521	  14.231	 194.215
 3238	  8.8400	 11.5571	  14.236	 194.275
 3239	  8.8400	 11.5621	  14.241	 194.335
 3240	  8.8200	 11.5671	  14.246	 194.395
 3241	  8.8200	 11.5721	  14.251	 194.455
 3242	  8.8000	 11.5771	  14.256	 194.515
 3243	  8.8000	 11.5821	  14.261	 194.575
 3244	  8.8000	 11.5871	  14.266	 194.635
 3245	  8.8000	 11.5921	  14.271	 194.695
 3246	  8.7800	 11.5971	  14.276	 194.755
 3247	  8.7800	 11.6021	  14.281	 194.815
 3248	  8.7600	 11.6071	  14.286	 194.875
 3249	  8.7600	 11.6121	  14.291	 194.935
 3250	  8.7600	 11.6171	  14.296	 194.995
 3251	  8.7400	 11.6221	  14.301	 195.055
 3252	  8.7400	 11.6271	  14.306	 195.115
 3253	  8.7400	 11.6321	  14.311	 195.175
 3254	  8.7200	 11.6371	  14.316	 195.235
 3255	  8.7200	 11.6421	  14.321	 195.295
 3256	  8.7000	 11.6471	  14.326	 195.355
 3257	  8.7000	 11.6521	  14.331	 195.415
 3258	  8.7000	 11.6571	  14.336	 195.475
 3259	  8.6800	 11.6621	  14.341	 195.535
 3260	  8.6800	 11.6671	  14.346	 195.595
 3261	  8.6600	 11.6721	  14.351	 195.655
 3262	  8.6600	 11.6758	  14.355	 195.715
 3263	  8.6600	 11.6821	  14.361	 195.775
 3264	  8.6600	 11.6858	  14.365	 195.835
 3265	  8.6400	 11.6921	  14.371	 195.895
 3266	  8.6400	 11.6958	  14.375	 195.955
 3267	  8.6200	 11.7021	  14.381	 196.015
 3268	  8.6200	 11.7058	  14.385	 196.075
 3269	  8.6000	 11.7121	  14.391	 196.135
 3270	  8.6000	 11.7158	  14.395	 196.195
 3271	  8.6000	 11.7221	  14.401	 196.255
 3272	  8.5800	 11.7258	  14.405	 196.315
 3273	  8.5800	 11.7321	  14.411	 196.375
 3274	  8.5800	 11.7371	  14.416	 196.435
 3275	  8.5600	 11.7421	  14.421	 196.495
 3276	  8.5600	 11.7471	  14.426	 196.555
 3277	  8.5400	 11.7521	  14.431	 196.615
 3278	  8.5400	 11.7571	  14.436	 196.675
 3279	  8.5200	 11.7621	  14.441	 196.735
 3280	  8.5200	 11.7671	  14.446	 196.795
 3281	  8.5200	 11.7721	  14.451	 196.855
 3282	  8.5000	 11.7771	  14.456	 196.915
 3283	  8.5000	 11.7821	  14.461	 196.975
 3284	  8.4800	 11.7871	  14.466	 197.035
 3285	  8.4800	 11.7921	  14.471	 197.095
 3286	  8.4600	 11.7971	  14.476	 197.155
 3287	  8.4600	 11.8021	  14.481	 197.215
 3288	  8.4600	 11.8071	  14.486	 197.275
 3289	  8.4400	 11.8121	  14.491	 197.335
 3290	  8.4400	 11.8171	  14.496	 197.395
 3291	  8.4200	 11.8221	  14.501	 197.455
 3292	  8.4200	 11.8271	  14.506	 197.515
 3293	  8.4000	 11.8321	  14.511	 197.575
 3294	  8.4000	 11.8371	  14.516	 197.635
 3295	  8.3800	 11.8421	  14.521	 197.695
 3296	  8.3800	 11.8471	  14.526	 197.755
 3297	  8.3800	 11.8521	  14.531	 197.815
 3298	  8.3600	 11.8571	  14.536	 197.875
 3299	  8.3600	 11.8621	  14.541	 197.935
 3300	  8.3400	 11.8671	  14.546	 197.995
 3301	  8.3400	 11.8721	  14.551	 198.055
 3302	  8.3200	 11.8771	  14.556	 198.115
 3303	  8.3200	 11.8821	  14.561	 198.175
 3304	  8.3200	 11.8871	  14.566	 198.235
 3305	  8.3000	 11.8921	  14.571	 198.295
 3306	  8.3000	 11.8971	  14.576	 198.355
 3307	  8.2800	 11.9021	  14.581	 198.415
 3308	  8.2800	 11.9071	  14.586	 198.475
 3309	  8.2600	 11.9121	  14.591	 198.535
 3310	  8.2600	 11.9171	  14.596	 198.595
 3311	  8.2400	 11.9221	  14.601	 198.655
 3312	  8.2400	 11.9271	  14.606	 198.715
 3313	  8.2200	 11.9321	  14.611	 198.775
 3314	  8.2200	 11.9371	  14.616	 198.835
 3315	  8.2000	 11.9421	  14.621	 198.895
 3316	  8.2000	 11.9471	  14.626	 198.955
 3317	  8.1800	 11.9521	  14.631	 199.015
 3318	  8.1800	 11.9571	  14.636	 199.075
 3319	  8.1600	 11.9633	  14.642	 199.135
 3320	  8.1400	 11.9671	  14.646	 199.195
 3321	  8.1400	 11.9733	  14.652	 199.255
 3322	  8.1200	 11.9783	  14.657	 199.315
 3323	  8.1200	 11.9833	  14.662	 199.375
 3324	  8.1000	 11.9883	  14.667	 199.435
 3325	  8.0800	 11.9933	  14.672	 199.495
 3326	  8.0800	 11.9983	  14.677	 199.555
 3327	  8.0600	 12.0033	  14.682	 199.615
 3328	  8.0600	 12.0083	  14.688	 199.675
 3329	  8.0200	 12.0133	  14.693	 199.735
 3330	  8.0200	 12.0183	  14.697	 199.795
 3331	  8.0000	 12.0233	  14.702	 199.855
 3332	  7.9600	 12.0283	  14.707	 199.915
 3333	  7.9400	 12.0333	  14.712	 199.975
 3334	  7.9000	 12.0383	  14.717	 200.035
 3335	  7.8800	 12.0433	  14.722	 200.095
 3336	  7.3400	 12.0521	  14.731	 200.155
 3337	  0.2400	 12.0558	  14.735	 200.215
 3338	  0.0400	 12.0608	  14.740	 200.275
 3339	  0.0400	 12.0658	  14.745	 200.335
 3340	  0.0400	 12.0708	  14.750	 200.395
 3341	  0.0400	 12.0758	  14.755	 200.455
 3342	  0.0400	 12.0808	  14.760	 200.515
 3343	  0.0400	 12.0858	  14.765	 200.575
 3344	  0.0400	 12.0908	  14.770	 200.635
 3345	  0.0400	 12.0958	  14.775	 200.695
 3346	  0.0400	 12.1008	  14.780	 200.755
 3347	  0.0400	 12.1058	  14.785	 200.815
 3348	  0.0400	 12.1108	  14.790	 200.875
 3349	  0.0400	 12.1158	  14.795	 200.935
 3350	  0.0400	 12.1208	  14.800	 200.995
 3351	  0.0400	 12.1258	  14.805	 201.055
 3352	  0.0400	 12.1308	  14.810	 201.115
 3353	  0.0400	 12.1358	  14.815	 201.175
 3354	  0.0400	 12.1408	  14.820	 201.235
 3355	  0.0400	 12.1458	  14.825	 201.295
 3356	  0.0400	 12.1508	  14.830	 201.355
 3357	  0.0400	 12.1558	  14.835	 201.415
 3358	  0.0400	 12.1621	  14.841	 201.475
 3359	  0.0400	 12.1658	  14.845	 201.535
 3360	  0.0400	 12.1721	  14.851	 201.595
 3361	  0.0400	 12.1758	  14.855	 201.655
 3362	  0.0400	 12.1821	  14.861	 201.715
 3363	  0.0400	 12.1858	  14.865	 201.775
 3364	  0.0400	 12.1921	  14.871	 201.835
 3365	  0.0400	 12.1971	  14.876	 201.895
 3366	  0.0400	 12.2021	  14.881	 201.955
 3367	  0.0400	 12.2071	  14.886	 202.015
 3368	  0.0400	 12.2121	  14.891	 202.075
 3369	  0.0400	 12.2171	  14.896	 202.135
 3370	  0.0400	 12.2221	  14.901	 202.195
 3371	  0.0400	 12.2271	  14.906	 202.255
 3372	  0.0400	 12.2321	  14.911	 202.315
 3373	  0.0400	 12.2371	  14.916	 202.375
 3374	  0.0400	 12.2421	  14.921	 202.435
 3375	  0.0400	 12.2471	  14.926	 202.495
 3376	  0.0400	 12.2521	  14.931	 202.555
 3377	  0.0400	 12.2571	  14.936	 202.615
 3378	  0.0400	 12.2621	  14.941	 202.675
 3379	  0.0400	 12.2671	  14.946	 202.735
 3380	  0.0400	 12.2721	  14.951	 202.795
 3381	  0.0400	 12.2771	  14.956	 202.855
 3382	  0.0400	 12.2821	  14.961	 202.915
 3383	  0.0400	 12.2871	  14.966	 202.975
 3384	  0.0400	 12.2921	  14.971	 203.035
 3385	  0.0400	 12.2971	  14.976	 203.095
 3386	  0.0400	 12.3021	  14.981	 203.155
 3387	  0.0400	 12.3071	  14.986	 203.215
 3388	  0.0400	 12.3121	  14.991	 203.275
 3389	  0.0400	 12.3171	  14.996	 203.335
 3390	  0.0400	 12.3221	  15.001	 203.395
 3391	  0.0400	 12.3271	  15.006	 203.455
 3392	  0.0400	 12.3321	  15.011	 203.515
 3393	  0.0400	 12.3371	  15.016	 203.575
 3394	  0.0400	 12.3421	  15.021	 203.635
ControlMode:	0
Rate:	  5.0000
(null)
4
step	1
0
5.000000
0.000000
1
1
0.500000
2
step	2
1
5.000000
0.000000
1
1
2.000000
3
step	3
5
2.000000
0.000000
1
0
30.000000
4
step	4
8
0.000000
0.000000
0
0
0.000000
0
2
