0
Diameter:	   3.00
   6.00
Area:	  18.0000
Gauge:	  25.00
2009-1-20
Polimero
amostra 20mm/min
DataNumber:	3772
Order	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 3314	  0.1000	166.1575	 166.158	 198.835
 3315	  0.1000	166.2075	 166.207	 198.895
 3316	  0.1000	166.2575	 166.257	 198.955
 3317	  0.1000	166.3062	 166.306	 199.015
 3318	  0.1000	166.3562	 166.356	 199.075
 3319	  0.1000	166.4062	 166.406	 199.135
 3320	  0.1000	166.4575	 166.457	 199.195
 3321	  0.1000	166.5075	 166.507	 199.255
 3322	  0.1000	166.5575	 166.557	 199.315
 3323	  0.1000	166.6075	 166.607	 199.375
 3324	  0.1000	166.6588	 166.659	 199.435
 3325	  0.1000	166.7087	 166.709	 199.495
 3326	  0.1000	166.7587	 166.759	 199.555
 3327	  0.1000	166.8087	 166.809	 199.615
 3328	  0.1000	166.8587	 166.859	 199.675
 3329	  0.1000	166.9100	 166.910	 199.735
 3330	  0.1000	166.9600	 166.960	 199.795
 3331	  0.1000	167.0100	 167.010	 199.855
 3332	  0.1000	167.0600	 167.060	 199.915
 3333	  0.1000	167.1113	 167.111	 199.975
 3334	  0.1000	167.1612	 167.161	 200.035
 3335	  0.1000	167.2112	 167.211	 200.095
 3336	  0.1000	167.2612	 167.261	 200.155
 3337	  0.1000	167.3112	 167.311	 200.215
 3338	  0.0800	167.3613	 167.361	 200.275
 3339	  0.1000	167.4112	 167.411	 200.335
 3340	  0.0800	167.4612	 167.461	 200.395
 3341	  0.1000	167.5112	 167.511	 200.455
 3342	  0.1000	167.5612	 167.561	 200.515
 3343	  0.1000	167.6113	 167.611	 200.575
 3344	  0.1000	167.6612	 167.661	 200.635
 3345	  0.1000	167.7112	 167.711	 200.695
 3346	  0.1000	167.7612	 167.761	 200.755
 3347	  0.1000	167.8125	 167.812	 200.815
 3348	  0.1000	167.8613	 167.861	 200.875
 3349	  0.1000	167.9125	 167.912	 200.935
 3350	  0.0800	167.9625	 167.962	 200.995
 3351	  0.1000	168.0125	 168.012	 201.055
 3352	  0.1000	168.0612	 168.061	 201.115
 3353	  0.1000	168.1113	 168.111	 201.175
 3354	  0.0800	168.1612	 168.161	 201.235
 3355	  0.1000	168.2112	 168.211	 201.295
 3356	  0.0800	168.2625	 168.262	 201.355
 3357	  0.0800	168.3125	 168.312	 201.415
 3358	  0.0800	168.3625	 168.363	 201.475
 3359	  0.0800	168.4125	 168.412	 201.535
 3360	  0.0800	168.4625	 168.462	 201.595
 3361	  0.0800	168.5125	 168.512	 201.655
 3362	  0.0800	168.5625	 168.562	 201.715
 3363	  0.0800	168.6125	 168.613	 201.775
 3364	  0.0800	168.6612	 168.661	 201.835
 3365	  0.0800	168.7125	 168.712	 201.895
 3366	  0.0800	168.7625	 168.762	 201.955
 3367	  0.0800	168.8125	 168.812	 202.015
 3368	  0.0800	168.8625	 168.863	 202.075
 3369	  0.0800	168.9112	 168.911	 202.135
 3370	  0.0800	168.9625	 168.962	 202.195
 3371	  0.0800	169.0125	 169.012	 202.255
 3372	  0.0800	169.0625	 169.062	 202.315
 3373	  0.0800	169.1125	 169.113	 202.375
 3374	  0.0800	169.1637	 169.164	 202.435
 3375	  0.1000	169.2137	 169.214	 202.495
 3376	  0.0800	169.2637	 169.264	 202.555
 3377	  0.0800	169.3138	 169.314	 202.615
 3378	  0.0800	169.3637	 169.364	 202.675
 3379	  0.0800	169.4137	 169.414	 202.735
 3380	  0.0800	169.4625	 169.462	 202.795
 3381	  0.0800	169.5137	 169.514	 202.855
 3382	  0.0800	169.5638	 169.564	 202.915
 3383	  0.0800	169.6137	 169.614	 202.975
 3384	  0.0800	169.6637	 169.664	 203.035
 3385	  0.0800	169.7137	 169.714	 203.095
 3386	  0.0800	169.7650	 169.765	 203.155
 3387	  0.0800	169.8138	 169.814	 203.215
 3388	  0.0800	169.8650	 169.865	 203.275
 3389	  0.0800	169.9150	 169.915	 203.335
 3390	  0.0800	169.9650	 169.965	 203.395
 3391	  0.0800	170.0150	 170.015	 203.455
 3392	  0.0800	170.0650	 170.065	 203.515
 3393	  0.0800	170.1150	 170.115	 203.575
 3394	  0.0800	170.1650	 170.165	 203.635
 3395	  0.0800	170.2162	 170.216	 203.695
 3396	  0.0800	170.2663	 170.266	 203.755
 3397	  0.0800	170.3163	 170.316	 203.815
 3398	  0.0800	170.3662	 170.366	 203.875
 3399	  0.0800	170.4175	 170.417	 203.935
 3400	  0.0800	170.4675	 170.467	 203.995
 3401	  0.0800	170.5175	 170.518	 204.055
 3402	  0.0800	170.5675	 170.567	 204.115
 3403	  0.0800	170.6175	 170.617	 204.175
 3404	  0.0800	170.6675	 170.667	 204.235
 3405	  0.0800	170.7175	 170.717	 204.295
 3406	  0.0800	170.7688	 170.769	 204.355
 3407	  0.0800	170.8187	 170.819	 204.415
 3408	  0.0800	170.8687	 170.869	 204.475
 3409	  0.0800	170.9187	 170.919	 204.535
 3410	  0.0800	170.9688	 170.969	 204.595
 3411	  0.0800	171.0188	 171.019	 204.655
 3412	  0.0800	171.0687	 171.069	 204.715
 3413	  0.0800	171.1200	 171.120	 204.775
 3414	  0.0800	171.1700	 171.170	 204.835
 3415	  0.0800	171.2200	 171.220	 204.895
 3416	  0.0800	171.2700	 171.270	 204.955
 3417	  0.0800	171.3212	 171.321	 205.015
 3418	  0.0800	171.3712	 171.371	 205.075
 3419	  0.0800	171.4212	 171.421	 205.135
 3420	  0.0800	171.4713	 171.471	 205.195
 3421	  0.0800	171.5212	 171.521	 205.255
 3422	  0.0800	171.5725	 171.572	 205.315
 3423	  0.0800	171.6225	 171.622	 205.375
 3424	  0.0800	171.6725	 171.673	 205.435
 3425	  0.0800	171.7213	 171.721	 205.495
 3426	  0.0800	171.7712	 171.771	 205.555
 3427	  0.0800	171.8175	 171.817	 205.615
 3428	  0.0800	171.8675	 171.867	 205.675
 3429	  0.0800	171.9175	 171.917	 205.735
 3430	  0.0800	171.9675	 171.967	 205.795
 3431	  0.0800	172.0175	 172.018	 205.855
 3432	  0.0800	172.0675	 172.067	 205.915
 3433	  0.0800	172.1187	 172.119	 205.975
 3434	  0.0800	172.1675	 172.167	 206.035
 3435	  0.0800	172.2175	 172.217	 206.095
 3436	  0.0800	172.2688	 172.269	 206.155
 3437	  0.0800	172.3175	 172.317	 206.215
 3438	  0.0800	172.3687	 172.369	 206.275
 3439	  0.0800	172.4187	 172.419	 206.335
 3440	  0.0800	172.4688	 172.469	 206.395
 3441	  0.0800	172.5188	 172.519	 206.455
 3442	  0.0800	172.5700	 172.570	 206.515
 3443	  0.0800	172.6200	 172.620	 206.575
 3444	  0.0800	172.6687	 172.669	 206.635
 3445	  0.0800	172.7200	 172.720	 206.695
 3446	  0.0800	172.7688	 172.769	 206.755
 3447	  0.0800	172.8200	 172.820	 206.815
 3448	  0.0800	172.8687	 172.869	 206.875
 3449	  0.0800	172.9200	 172.920	 206.935
 3450	  0.0800	172.9700	 172.970	 206.995
 3451	  0.0800	173.0188	 173.019	 207.055
 3452	  0.0800	173.0700	 173.070	 207.115
 3453	  0.0800	173.1187	 173.119	 207.175
 3454	  0.0800	173.1700	 173.170	 207.235
 3455	  0.0800	173.2200	 173.220	 207.295
 3456	  0.0800	173.2700	 173.270	 207.355
 3457	  0.0800	173.3200	 173.320	 207.415
 3458	  0.0800	173.3712	 173.371	 207.475
 3459	  0.0800	173.4212	 173.421	 207.535
 3460	  0.0800	173.4713	 173.471	 207.595
 3461	  0.0800	173.5212	 173.521	 207.655
 3462	  0.0800	173.5712	 173.571	 207.715
 3463	  0.0800	173.6212	 173.621	 207.775
 3464	  0.0800	173.6712	 173.671	 207.835
 3465	  0.0800	173.7225	 173.723	 207.895
 3466	  0.0800	173.7725	 173.772	 207.955
 3467	  0.0800	173.8225	 173.822	 208.015
 3468	  0.0800	173.8725	 173.872	 208.075
 3469	  0.0800	173.9225	 173.923	 208.135
 3470	  0.0800	173.9725	 173.973	 208.195
 3471	  0.0800	174.0225	 174.022	 208.255
 3472	  0.0800	174.0737	 174.074	 208.315
 3473	  0.0800	174.1225	 174.122	 208.375
 3474	  0.0800	174.1738	 174.174	 208.435
 3475	  0.0800	174.2237	 174.224	 208.495
 3476	  0.0800	174.2737	 174.274	 208.555
 3477	  0.0800	174.3237	 174.324	 208.615
 3478	  0.0800	174.3737	 174.374	 208.675
 3479	  0.0800	174.4250	 174.425	 208.735
 3480	  0.0800	174.4750	 174.475	 208.795
 3481	  0.0800	174.5262	 174.526	 208.855
 3482	  0.0800	174.5762	 174.576	 208.915
 3483	  0.0800	174.6263	 174.626	 208.975
 3484	  0.0800	174.6762	 174.676	 209.035
 3485	  0.0800	174.7262	 174.726	 209.095
 3486	  0.0800	174.7775	 174.777	 209.155
 3487	  0.0800	174.8275	 174.827	 209.215
 3488	  0.0800	174.8763	 174.876	 209.275
 3489	  0.0800	174.9262	 174.926	 209.335
 3490	  0.0800	174.9775	 174.977	 209.395
 3491	  0.0800	175.0275	 175.027	 209.455
 3492	  0.0600	175.0788	 175.079	 209.515
 3493	  0.0800	175.1288	 175.129	 209.575
 3494	  0.0600	175.1775	 175.177	 209.635
 3495	  0.0800	175.2287	 175.229	 209.695
 3496	  0.0800	175.2787	 175.279	 209.755
 3497	  0.0800	175.3300	 175.330	 209.815
 3498	  0.0800	175.3800	 175.380	 209.875
 3499	  0.0600	175.4300	 175.430	 209.935
 3500	  0.0600	175.4800	 175.480	 209.995
 3501	  0.0600	175.5300	 175.530	 210.055
 3502	  0.0800	175.5813	 175.581	 210.115
 3503	  0.0600	175.6312	 175.631	 210.175
 3504	  0.0800	175.6812	 175.681	 210.235
 3505	  0.0800	175.7312	 175.731	 210.295
 3506	  0.0800	175.7825	 175.783	 210.355
 3507	  0.0600	175.8325	 175.832	 210.415
 3508	  0.0600	175.8825	 175.882	 210.475
 3509	  0.0800	175.9312	 175.931	 210.535
 3510	  0.0800	175.9812	 175.981	 210.595
 3511	  0.0800	176.0325	 176.033	 210.655
 3512	  0.0600	176.0825	 176.082	 210.715
 3513	  0.0600	176.1325	 176.132	 210.775
 3514	  0.0600	176.1825	 176.182	 210.835
 3515	  0.0600	176.2325	 176.232	 210.895
 3516	  0.0800	176.2825	 176.283	 210.955
 3517	  0.0600	176.3337	 176.334	 211.015
 3518	  0.0800	176.3837	 176.384	 211.075
 3519	  0.0600	176.4325	 176.432	 211.135
 3520	  0.0600	176.4825	 176.482	 211.195
 3521	  0.0800	176.5312	 176.531	 211.255
 3522	  0.0800	176.5825	 176.582	 211.315
 3523	  0.0600	176.6325	 176.632	 211.375
 3524	  0.0600	176.6825	 176.682	 211.435
 3525	  0.0600	176.7325	 176.732	 211.495
 3526	  0.0600	176.7825	 176.783	 211.555
 3527	  0.0600	176.8325	 176.832	 211.615
 3528	  0.0600	176.8825	 176.882	 211.675
 3529	  0.0600	176.9337	 176.934	 211.735
 3530	  0.0600	176.9825	 176.982	 211.795
 3531	  0.0600	177.0338	 177.034	 211.855
 3532	  0.0600	177.0837	 177.084	 211.915
 3533	  0.0600	177.1312	 177.131	 211.975
 3534	  0.0600	177.1812	 177.181	 212.035
 3535	  0.0600	177.2312	 177.231	 212.095
 3536	  0.0600	177.2825	 177.283	 212.155
 3537	  0.0600	177.3313	 177.331	 212.215
 3538	  0.0600	177.3825	 177.382	 212.275
 3539	  0.0800	177.4325	 177.432	 212.335
 3540	  0.0600	177.4825	 177.482	 212.395
 3541	  0.0600	177.5325	 177.533	 212.455
 3542	  0.0600	177.5837	 177.584	 212.515
 3543	  0.0600	177.6337	 177.634	 212.575
 3544	  0.0600	177.6837	 177.684	 212.635
 3545	  0.0600	177.7337	 177.734	 212.695
 3546	  0.0600	177.7838	 177.784	 212.755
 3547	  0.0600	177.8350	 177.835	 212.815
 3548	  0.0600	177.8837	 177.884	 212.875
 3549	  0.0600	177.9350	 177.935	 212.935
 3550	  0.0600	177.9850	 177.985	 212.995
 3551	  0.0600	178.0338	 178.034	 213.055
 3552	  0.0600	178.0837	 178.084	 213.115
 3553	  0.0600	178.1337	 178.134	 213.175
 3554	  0.0600	178.1837	 178.184	 213.235
 3555	  0.0600	178.2337	 178.234	 213.295
 3556	  0.0600	178.2850	 178.285	 213.355
 3557	  0.0600	178.3350	 178.335	 213.415
 3558	  0.0600	178.3850	 178.385	 213.475
 3559	  0.0600	178.4350	 178.435	 213.535
 3560	  0.0600	178.4850	 178.485	 213.595
 3561	  0.0600	178.5362	 178.536	 213.655
 3562	  0.0600	178.5862	 178.586	 213.715
 3563	  0.0600	178.6362	 178.636	 213.775
 3564	  0.0600	178.6862	 178.686	 213.835
 3565	  0.0600	178.7375	 178.738	 213.895
 3566	  0.0600	178.7875	 178.787	 213.955
 3567	  0.0600	178.8387	 178.839	 214.015
 3568	  0.0600	178.8875	 178.887	 214.075
 3569	  0.0600	178.9375	 178.938	 214.135
 3570	  0.0600	178.9887	 178.989	 214.195
 3571	  0.0600	179.0387	 179.039	 214.255
 3572	  0.0600	179.0887	 179.089	 214.315
 3573	  0.0600	179.1387	 179.139	 214.375
 3574	  0.0600	179.1900	 179.190	 214.435
 3575	  0.0600	179.2387	 179.239	 214.495
 3576	  0.0600	179.2887	 179.289	 214.555
 3577	  0.0600	179.3400	 179.340	 214.615
 3578	  0.0600	179.3900	 179.390	 214.675
 3579	  0.0600	179.4388	 179.439	 214.735
 3580	  0.0600	179.4887	 179.489	 214.795
 3581	  0.0600	179.5400	 179.540	 214.855
 3582	  0.0600	179.5900	 179.590	 214.915
 3583	  0.0600	179.6400	 179.640	 214.975
 3584	  0.0600	179.6900	 179.690	 215.035
 3585	  0.0600	179.7400	 179.740	 215.095
 3586	  0.0600	179.7912	 179.791	 215.155
 3587	  0.0600	179.8412	 179.841	 215.215
 3588	  0.0600	179.8913	 179.891	 215.275
 3589	  0.0600	179.9412	 179.941	 215.335
 3590	  0.0600	179.9912	 179.991	 215.395
 3591	  0.0600	180.0412	 180.041	 215.455
 3592	  0.0600	180.0925	 180.092	 215.515
 3593	  0.0600	180.1413	 180.141	 215.575
 3594	  0.0600	180.1912	 180.191	 215.635
 3595	  0.0600	180.2412	 180.241	 215.695
 3596	  0.0600	180.2912	 180.291	 215.755
 3597	  0.0600	180.3425	 180.342	 215.815
 3598	  0.0600	180.3925	 180.393	 215.875
 3599	  0.0600	180.4425	 180.442	 215.935
 3600	  0.0600	180.4925	 180.492	 215.995
 3601	  0.0600	180.5425	 180.542	 216.055
 3602	  0.0600	180.5925	 180.592	 216.115
 3603	  0.0600	180.6425	 180.643	 216.175
 3604	  0.0600	180.6925	 180.692	 216.235
 3605	  0.0600	180.7425	 180.742	 216.295
 3606	  0.0600	180.7937	 180.794	 216.355
 3607	  0.0600	180.8425	 180.842	 216.415
 3608	  0.0600	180.8938	 180.894	 216.475
 3609	  0.0600	180.9437	 180.944	 216.535
 3610	  0.0600	180.9925	 180.992	 216.595
 3611	  0.0600	181.0437	 181.044	 216.655
 3612	  0.0600	181.0938	 181.094	 216.715
 3613	  0.0600	181.1438	 181.144	 216.775
 3614	  0.0600	181.1937	 181.194	 216.835
 3615	  0.0600	181.2437	 181.244	 216.895
 3616	  0.0600	181.2937	 181.294	 216.955
 3617	  0.0600	181.3438	 181.344	 217.015
 3618	  0.0600	181.3938	 181.394	 217.075
 3619	  0.0600	181.4437	 181.444	 217.135
 3620	  0.0600	181.4937	 181.494	 217.195
 3621	  0.0600	181.5437	 181.544	 217.255
 3622	  0.0600	181.5938	 181.594	 217.315
 3623	  0.0600	181.6438	 181.644	 217.375
 3624	  0.0600	181.6950	 181.695	 217.435
 3625	  0.0600	181.7437	 181.744	 217.495
 3626	  0.0600	181.7937	 181.794	 217.555
 3627	  0.0600	181.8450	 181.845	 217.615
 3628	  0.0600	181.8950	 181.895	 217.675
 3629	  0.0600	181.9450	 181.945	 217.735
 3630	  0.0600	181.9950	 181.995	 217.795
 3631	  0.0600	182.0462	 182.046	 217.855
 3632	  0.0400	182.0963	 182.096	 217.915
 3633	  0.0600	182.1462	 182.146	 217.975
 3634	  0.0600	182.1962	 182.196	 218.035
 3635	  0.0600	182.2462	 182.246	 218.095
 3636	  0.0400	182.2962	 182.296	 218.155
 3637	  0.0600	182.3463	 182.346	 218.215
 3638	  0.0600	182.3962	 182.396	 218.275
 3639	  0.0600	182.4462	 182.446	 218.335
 3640	  0.0600	182.4975	 182.497	 218.395
 3641	  0.0400	182.5462	 182.546	 218.455
 3642	  0.0600	182.5975	 182.597	 218.515
 3643	  0.0600	182.6475	 182.647	 218.575
 3644	  0.0600	182.6975	 182.697	 218.635
 3645	  0.0400	182.7487	 182.749	 218.695
 3646	  0.0600	182.7975	 182.798	 218.755
 3647	  0.0400	182.8487	 182.849	 218.815
 3648	  0.0600	182.8987	 182.899	 218.875
 3649	  0.0600	182.9500	 182.950	 218.935
 3650	  0.0400	183.0000	 183.000	 218.995
 3651	  0.0400	183.0488	 183.049	 219.055
 3652	  0.0400	183.1000	 183.100	 219.115
 3653	  0.0600	183.1500	 183.150	 219.175
 3654	  0.0400	183.2000	 183.200	 219.235
 3655	  0.0400	183.2513	 183.251	 219.295
 3656	  0.0600	183.3012	 183.301	 219.355
 3657	  0.0400	183.3512	 183.351	 219.415
 3658	  0.0400	183.4012	 183.401	 219.475
 3659	  0.0400	183.4512	 183.451	 219.535
 3660	  0.0600	183.5013	 183.501	 219.595
 3661	  0.0400	183.5525	 183.552	 219.655
 3662	  0.0400	183.6025	 183.602	 219.715
 3663	  0.0400	183.6525	 183.652	 219.775
 3664	  0.0400	183.7025	 183.702	 219.835
 3665	  0.0400	183.7537	 183.754	 219.895
 3666	  0.0400	183.8037	 183.804	 219.955
 3667	  0.0400	183.8537	 183.854	 220.015
 3668	  0.0400	183.9037	 183.904	 220.075
 3669	  0.0400	183.9538	 183.954	 220.135
 3670	  0.0400	184.0050	 184.005	 220.195
 3671	  0.0400	184.0550	 184.055	 220.255
 3672	  0.0400	184.1050	 184.105	 220.315
 3673	  0.0400	184.1550	 184.155	 220.375
 3674	  0.0400	184.2063	 184.206	 220.435
 3675	  0.0400	184.2550	 184.255	 220.495
 3676	  0.0400	184.3050	 184.305	 220.555
 3677	  0.0600	184.3562	 184.356	 220.615
 3678	  0.0600	184.4062	 184.406	 220.675
 3679	  0.0600	184.4563	 184.456	 220.735
 3680	  0.0600	184.5062	 184.506	 220.795
 3681	  0.0600	184.5562	 184.556	 220.855
 3682	  0.0600	184.6075	 184.607	 220.915
 3683	  0.0600	184.6575	 184.658	 220.975
 3684	  0.0600	184.7075	 184.707	 221.035
 3685	  0.0600	184.7575	 184.757	 221.095
 3686	  0.0600	184.8075	 184.807	 221.155
 3687	  0.0600	184.8575	 184.857	 221.215
 3688	  0.0600	184.9075	 184.908	 221.275
 3689	  0.0600	184.9575	 184.957	 221.335
 3690	  0.0600	185.0087	 185.009	 221.395
 3691	  0.0600	185.0587	 185.059	 221.455
 3692	  0.0600	185.1087	 185.109	 221.515
 3693	  0.0600	185.1588	 185.159	 221.575
 3694	  0.0600	185.2087	 185.209	 221.635
 3695	  0.0600	185.2587	 185.259	 221.695
 3696	  0.0600	185.3087	 185.309	 221.755
 3697	  0.0600	185.3575	 185.357	 221.815
 3698	  0.0600	185.4075	 185.408	 221.875
 3699	  0.0600	185.4575	 185.457	 221.935
 3700	  0.0600	185.5075	 185.507	 221.995
 3701	  0.0600	185.5575	 185.557	 222.055
 3702	  0.0600	185.6075	 185.607	 222.115
 3703	  0.0600	185.6575	 185.658	 222.175
 3704	  0.0600	185.7075	 185.707	 222.235
 3705	  0.0600	185.7575	 185.757	 222.295
 3706	  0.0600	185.8087	 185.809	 222.355
 3707	  0.0600	185.8587	 185.859	 222.415
 3708	  0.0600	185.9100	 185.910	 222.475
 3709	  0.0600	185.9587	 185.959	 222.535
 3710	  0.0600	186.0087	 186.009	 222.595
 3711	  0.0600	186.0600	 186.060	 222.655
 3712	  0.0600	186.1100	 186.110	 222.715
 3713	  0.0600	186.1600	 186.160	 222.775
 3714	  0.0600	186.2100	 186.210	 222.835
 3715	  0.0600	186.2600	 186.260	 222.895
 3716	  0.0600	186.3100	 186.310	 222.955
 3717	  0.0600	186.3613	 186.361	 223.015
 3718	  0.0600	186.4112	 186.411	 223.075
 3719	  0.0600	186.4612	 186.461	 223.135
 3720	  0.0600	186.5112	 186.511	 223.195
 3721	  0.0600	186.5587	 186.559	 223.255
 3722	  0.0600	186.6087	 186.609	 223.315
 3723	  0.0600	186.6588	 186.659	 223.375
 3724	  0.0600	186.7100	 186.710	 223.435
 3725	  0.0600	186.7600	 186.760	 223.495
 3726	  0.0600	186.8087	 186.809	 223.555
 3727	  0.0600	186.8600	 186.860	 223.615
 3728	  0.0600	186.9100	 186.910	 223.675
 3729	  0.0600	186.9600	 186.960	 223.735
 3730	  0.0600	187.0100	 187.010	 223.795
 3731	  0.0600	187.0612	 187.061	 223.855
 3732	  0.0600	187.1113	 187.111	 223.915
 3733	  0.0600	187.1625	 187.162	 223.975
 3734	  0.0600	187.2112	 187.211	 224.035
 3735	  0.0600	187.2612	 187.261	 224.095
 3736	  0.0600	187.3125	 187.312	 224.155
 3737	  0.0600	187.3625	 187.363	 224.215
 3738	  0.0600	187.4125	 187.412	 224.275
 3739	  0.0600	187.4612	 187.461	 224.335
 3740	  0.0600	187.5125	 187.512	 224.395
 3741	  0.0600	187.5625	 187.562	 224.455
 3742	  0.0600	187.6137	 187.614	 224.515
 3743	  0.0600	187.6625	 187.662	 224.575
 3744	  0.0600	187.7125	 187.712	 224.635
 3745	  0.0600	187.7637	 187.764	 224.695
 3746	  0.0600	187.8138	 187.814	 224.755
 3747	  0.0600	187.8637	 187.864	 224.815
 3748	  0.0600	187.9137	 187.914	 224.875
 3749	  0.0600	187.9650	 187.965	 224.935
 3750	  0.0600	188.0150	 188.015	 224.995
 3751	  0.0600	188.0650	 188.065	 225.055
 3752	  0.0600	188.1150	 188.115	 225.115
 3753	  0.0600	188.1650	 188.165	 225.175
 3754	  0.0600	188.2150	 188.215	 225.235
 3755	  0.0600	188.2650	 188.265	 225.295
 3756	  0.0600	188.3162	 188.316	 225.355
 3757	  0.0600	188.3650	 188.365	 225.415
 3758	  0.0600	188.4162	 188.416	 225.475
 3759	  0.0600	188.4650	 188.465	 225.535
 3760	  0.0600	188.5150	 188.515	 225.595
 3761	  0.0600	188.5662	 188.566	 225.655
 3762	  0.0600	188.6162	 188.616	 225.715
 3763	  0.0600	188.6662	 188.666	 225.775
 3764	  0.0600	188.7162	 188.716	 225.835
 3765	  0.0600	188.7663	 188.766	 225.895
 3766	  0.0600	188.8162	 188.816	 225.955
 3767	  0.0600	188.8675	 188.867	 226.015
 3768	  0.0600	188.9162	 188.916	 226.075
 3769	  0.0600	188.9662	 188.966	 226.135
 3770	  0.0600	189.0175	 189.018	 226.195
 3771	  0.0600	189.0662	 189.066	 226.255
2009-1-20 
Polimero 
amostra 20mm/min 
25 
18.00 
1 
3 
???
???
???
???
25.56 
???
???
???
???
???
0.46 
???
1 
6 
6 
